Job_ID,Role,Salary,Location,Type,Status,Company_ID
11733,Civil Engineer,6074500,"San Francisco, USA",job_type.onsite_full_time,job_status.vacant,41113
16012,Public Relations Specialist,890700,"Chiang Mai, Thailand",job_type.remote_full_time,job_status.vacant,99149
19028,Medical Assistant,5322200,"Moreno Valley, USA",job_type.remote_full_time,job_status.vacant,64293
4272,Social Worker,6551800,"Mumbai, India",job_type.onsite_part_time,job_status.vacant,13729
55319,Customer Experience Manager,6233000,"St. Paul, USA",job_type.onsite_full_time,job_status.vacant,27611
14425,Investment Advisor,8288500,"Phoenix, USA",job_type.onsite_part_time,job_status.vacant,61508
53770,Physical Therapy Assistant,3205000,"Brasília, Brazil",job_type.remote_part_time,job_status.vacant,61151
65295,Research Scientist,2507700,"Manchester, England",job_type.remote_full_time,job_status.vacant,83427
11775,Sales Associate,6578300,"Dallas, USA",job_type.remote_part_time,job_status.vacant,12839
39383,Supply Chain Coordinator,2949900,"Arlington, USA",job_type.remote_full_time,job_status.vacant,34197
39351,Tax Preparer,5424800,"Santa Ana, USA",job_type.remote_part_time,job_status.vacant,87183
47820,Legal Secretary,9408800,"Marseille, France",job_type.remote_part_time,job_status.vacant,92029
9076,Environmental Scientist,3458000,"Xi'an, China",job_type.remote_part_time,job_status.vacant,19056
55639,Business Systems Analyst,6021800,"Tampa, USA",job_type.remote_part_time,job_status.vacant,51056
93735,Data Scientist,8175500,"Auckland, New Zealand",job_type.remote_part_time,job_status.vacant,19787
1349,Marketing Assistant,2403300,"Marseille, France",job_type.onsite_full_time,job_status.vacant,37092
21026,Web Developer,4849900,"Orlando, USA",job_type.remote_part_time,job_status.vacant,6544
26761,Financial Clerk,3950600,"Jersey City, USA",job_type.onsite_full_time,job_status.vacant,68372
88953,Electrical Engineer,4418800,"Irving, USA",job_type.remote_full_time,job_status.vacant,33424
86161,Medical Laboratory Technician,8523500,"Garland, USA",job_type.remote_full_time,job_status.vacant,5857
9588,Operations Coordinator,4977000,"Toledo, USA",job_type.onsite_part_time,job_status.vacant,68386
34448,HR Manager,8366400,"Vienna, Austria",job_type.onsite_full_time,job_status.vacant,34197
55587,Copywriter,7103900,"Chiang Mai, Thailand",job_type.remote_part_time,job_status.vacant,38802
15566,Legal Assistant,8036200,"Oklahoma City, USA",job_type.onsite_part_time,job_status.vacant,83817
49068,Marketing Communications Manager,6230000,"Gilbert, USA",job_type.remote_full_time,job_status.vacant,96422
72659,Digital Marketing Manager,5054700,"Saint Petersburg, Russia",job_type.remote_full_time,job_status.vacant,94019
87379,Data Analyst,7679000,"Cape Town, South Africa",job_type.remote_part_time,job_status.vacant,71313
87456,IT Support Specialist,6542900,"Spokane, USA",job_type.onsite_part_time,job_status.vacant,13250
9053,Public Relations Manager,8060900,"Omaha, USA",job_type.remote_full_time,job_status.vacant,11922
47187,Operations Manager,4341800,"Manchester, England",job_type.onsite_full_time,job_status.vacant,27384
73704,Public Relations Coordinator,7088900,"Seoul, South Korea",job_type.remote_full_time,job_status.vacant,74627
37840,Product Owner,6214300,"Atlanta, USA",job_type.remote_part_time,job_status.vacant,69486
59113,Web Developer,6532500,"Sacramento, USA",job_type.onsite_part_time,job_status.vacant,89144
28935,Marketing Assistant,5223200,"Charlotte, USA",job_type.onsite_part_time,job_status.vacant,84822
81743,Occupational Therapist Assistant,8448400,"Irving, USA",job_type.remote_part_time,job_status.vacant,90931
53495,Environmental Engineer,951100,"Perth, Australia",job_type.remote_full_time,job_status.vacant,47377
41473,Product Manager,3822600,"Doha, Qatar",job_type.onsite_full_time,job_status.vacant,29863
14240,Graphic Designer,2286000,"Oslo, Norway",job_type.remote_part_time,job_status.vacant,65906
59817,IT Consultant,2498300,"Salzburg, Austria",job_type.remote_part_time,job_status.vacant,83427
92622,Social Media Specialist,7353900,"Marseille, France",job_type.remote_part_time,job_status.vacant,19787
39501,Brand Strategist,6077700,"Nashville, USA",job_type.remote_part_time,job_status.vacant,73536
29682,Business Operations Manager,8550800,"Atlanta, USA",job_type.onsite_full_time,job_status.vacant,89144
78675,SEO Specialist,9401400,"Oxnard, USA",job_type.onsite_part_time,job_status.vacant,75068
56529,Medical Billing Specialist,9364000,"Orlando, USA",job_type.onsite_full_time,job_status.vacant,30980
39888,IT Security Analyst,1761400,"Fresno, USA",job_type.onsite_full_time,job_status.vacant,4960
84280,Supply Chain Analyst,8769100,"Stockholm, Sweden",job_type.remote_part_time,job_status.vacant,36114
26618,Nurse Practitioner,5213900,"Jaipur, India",job_type.onsite_full_time,job_status.vacant,41113
99792,Operations Analyst,2240100,"Hong Kong, China",job_type.remote_full_time,job_status.vacant,30273
45841,Market Research Analyst,5979500,"Cairo, Egypt",job_type.remote_full_time,job_status.vacant,42699
20149,Project Coordinator,4994900,"Aurora, USA",job_type.remote_full_time,job_status.vacant,69486
36296,Business Systems Analyst,2991600,"Chesapeake, USA",job_type.onsite_full_time,job_status.vacant,10576
90219,IT Manager,5348600,"Moscow, Russia",job_type.onsite_part_time,job_status.vacant,96088
47884,Systems Administrator,7141800,"Fayetteville, USA",job_type.onsite_full_time,job_status.vacant,48827
80842,Human Resources Manager,1858600,"Scottsdale, USA",job_type.remote_full_time,job_status.vacant,72421
63297,Customer Experience Manager,4673000,"Madison, USA",job_type.onsite_full_time,job_status.vacant,61419
26074,Occupational Therapist,568100,"Birmingham, USA",job_type.remote_full_time,job_status.vacant,87183
62293,Data Analyst,2491400,"London, England",job_type.onsite_full_time,job_status.vacant,71313
93464,Software Tester,8507600,"Manchester, England",job_type.onsite_full_time,job_status.vacant,39178
70167,Digital Marketing Coordinator,4375600,"Greensboro, USA",job_type.remote_full_time,job_status.vacant,82991
30170,Medical Billing Specialist,5398400,"Honolulu, USA",job_type.onsite_part_time,job_status.vacant,11922
95338,Compliance Officer,4547100,"Tulsa, USA",job_type.onsite_part_time,job_status.vacant,90216
95853,Dental Assistant,3020500,"Baltimore, USA",job_type.remote_part_time,job_status.vacant,73122
14299,Business Systems Analyst,597700,"North Las Vegas, USA",job_type.onsite_part_time,job_status.vacant,51497
6594,Teacher,9522800,"Rome, Italy",job_type.remote_part_time,job_status.vacant,61508
48302,Sales Manager,6267600,"Garland, USA",job_type.onsite_full_time,job_status.vacant,86112
8982,HR Coordinator,7681400,"Oslo, Norway",job_type.onsite_part_time,job_status.vacant,698
75375,IT Manager,8256700,"St. Louis, USA",job_type.remote_part_time,job_status.vacant,16959
3588,Logistics Manager,3373100,"Reno, USA",job_type.onsite_part_time,job_status.vacant,50372
71569,Systems Analyst,3822700,"Bologna, Italy",job_type.remote_part_time,job_status.vacant,61310
76793,Systems Engineer,5758500,"Hong Kong, China",job_type.remote_full_time,job_status.vacant,69992
28136,Event Coordinator,9523900,"Honolulu, USA",job_type.onsite_part_time,job_status.vacant,13250
15956,Business Systems Analyst,943200,"Bakersfield, USA",job_type.onsite_full_time,job_status.vacant,27384
18845,Architect,3569800,"Albuquerque, USA",job_type.remote_full_time,job_status.vacant,90931
76327,UX Designer,9456900,"Norfolk, USA",job_type.remote_part_time,job_status.vacant,30168
2997,Marketing Specialist,1006900,"Yonkers, USA",job_type.remote_full_time,job_status.vacant,38390
74988,Network Technician,6369200,"Chengdu, China",job_type.remote_part_time,job_status.vacant,38390
35999,Account Manager,7136900,"Madison, USA",job_type.onsite_full_time,job_status.vacant,54580
99173,Business Analyst,1362100,"Cincinnati, USA",job_type.onsite_full_time,job_status.vacant,2325
44976,Pharmacist,6163300,"Porto, Portugal",job_type.onsite_full_time,job_status.vacant,60146
58578,Social Worker,2264300,"Jaipur, India",job_type.onsite_part_time,job_status.vacant,4361
87505,Customer Experience Manager,5617200,"Baltimore, USA",job_type.remote_full_time,job_status.vacant,35871
70254,Purchasing Manager,7866700,"Moreno Valley, USA",job_type.onsite_part_time,job_status.vacant,42699
26638,Quality Control Inspector,5245400,"Omaha, USA",job_type.onsite_full_time,job_status.vacant,87206
84622,Digital Marketing Coordinator,4915400,"Nairobi, Kenya",job_type.remote_part_time,job_status.vacant,82991
95995,Digital Marketing Coordinator,3129300,"Lyon, France",job_type.onsite_full_time,job_status.vacant,78341
42987,User Experience Researcher,9040300,"Arlington, USA",job_type.remote_part_time,job_status.vacant,10552
78995,Event Planner,5614700,"Doha, Qatar",job_type.remote_full_time,job_status.vacant,34103
69725,Medical Billing Specialist,5298200,"Chesapeake, USA",job_type.onsite_part_time,job_status.vacant,84822
95265,HR Generalist,6218600,"Bangkok, Thailand",job_type.onsite_full_time,job_status.vacant,53473
21334,UX Designer,6305400,"Dallas, USA",job_type.remote_part_time,job_status.vacant,75639
30846,Real Estate Agent,6894100,"San Bernardino, USA",job_type.remote_full_time,job_status.vacant,51383
97247,Project Manager,2552400,"Fremont, USA",job_type.onsite_part_time,job_status.vacant,67443
6856,Talent Manager,8788500,"Bangkok, Thailand",job_type.remote_part_time,job_status.vacant,73076
78374,HR Director,7040100,"St. Petersburg, USA",job_type.remote_part_time,job_status.vacant,74627
42923,Network Security Engineer,4687800,"Lincoln, USA",job_type.onsite_full_time,job_status.vacant,20821
85542,Financial Controller,5553200,"Henderson, USA",job_type.remote_part_time,job_status.vacant,69081
12104,Interior Designer,9303500,"Fontana, USA",job_type.remote_full_time,job_status.vacant,40287
8796,Physical Therapist,8702600,"Glendale, USA",job_type.remote_full_time,job_status.vacant,21714
38798,Legal Analyst,9619200,"Des Moines, USA",job_type.remote_full_time,job_status.vacant,13250
56747,Recruiting Coordinator,1973800,"Tucson, USA",job_type.onsite_part_time,job_status.vacant,43152
62837,Financial Analyst,4605500,"Colorado Springs, USA",job_type.onsite_full_time,job_status.vacant,30849
38211,Electrical Engineer,2999400,"Lincoln, USA",job_type.remote_full_time,job_status.vacant,65952
30481,Nurse Manager,5946000,"Scottsdale, USA",job_type.onsite_full_time,job_status.vacant,17649
44348,Healthcare Consultant,2754400,"Adelaide, Australia",job_type.remote_full_time,job_status.vacant,19787
58159,IT Manager,4202400,"Riyadh, Saudi Arabia",job_type.remote_part_time,job_status.vacant,30168
70679,Administrative Assistant,6519500,"Auckland, New Zealand",job_type.remote_part_time,job_status.vacant,97781
36422,Regulatory Affairs Specialist,3260900,"Nashville, USA",job_type.remote_part_time,job_status.vacant,50242
58617,Interior Decorator,4897800,"Chandler, USA",job_type.remote_full_time,job_status.vacant,86480
66626,Insurance Broker,5472300,"Portland, USA",job_type.remote_part_time,job_status.vacant,30442
76511,Healthcare Administrator,6568400,"Yonkers, USA",job_type.onsite_part_time,job_status.vacant,72200
10513,Compliance Officer,679600,"Tampa, USA",job_type.remote_full_time,job_status.vacant,48827
84083,Teacher,4511300,"Lyon, France",job_type.onsite_part_time,job_status.vacant,7912
3,Compliance Officer,3938500,"Yonkers, USA",job_type.onsite_full_time,job_status.vacant,19787
83902,Talent Acquisition Specialist,4701900,"Reykjavik, Iceland",job_type.remote_full_time,job_status.vacant,82991
56359,Insurance Claims Adjuster,6503200,"St. Paul, USA",job_type.onsite_full_time,job_status.vacant,61151
19147,Regulatory Affairs Specialist,7036700,"Chiang Mai, Thailand",job_type.remote_part_time,job_status.vacant,65906
63028,Accountant,774300,"Melbourne, Australia",job_type.onsite_part_time,job_status.vacant,50372
99290,HR Director,9643500,"Cairo, Egypt",job_type.remote_part_time,job_status.vacant,48827
64039,Corporate Trainer,832500,"Jersey City, USA",job_type.onsite_part_time,job_status.vacant,11922
18165,Medical Billing Specialist,7964500,"Oklahoma City, USA",job_type.remote_part_time,job_status.vacant,43152
28714,Financial Risk Analyst,6025500,"Kyoto, Japan",job_type.onsite_part_time,job_status.vacant,96236
10343,Investment Banker,9499900,"Yonkers, USA",job_type.onsite_full_time,job_status.vacant,33314
27266,Business Development Executive,5289800,"Anchorage, USA",job_type.onsite_part_time,job_status.vacant,70357
73973,Digital Marketing Coordinator,1708200,"Kyoto, Japan",job_type.onsite_full_time,job_status.vacant,50242
37372,Event Manager,4451400,"Spokane, USA",job_type.remote_part_time,job_status.vacant,73536
7339,IT Analyst,4820100,"Bogotá, Colombia",job_type.remote_full_time,job_status.vacant,16365
50519,Dental Assistant,7635300,"Lexington, USA",job_type.remote_part_time,job_status.vacant,27839
9239,Registered Nurse,5237700,"London, England",job_type.onsite_part_time,job_status.vacant,17649
29040,Administrative Assistant,4173000,"Stockholm, Sweden",job_type.onsite_part_time,job_status.vacant,99149
70600,Business Operations Manager,8045100,"Cairo, Egypt",job_type.onsite_part_time,job_status.vacant,61419
12237,Financial Manager,7616200,"Budapest, Hungary",job_type.onsite_part_time,job_status.vacant,73122
82703,IT Administrator,3730500,"Omaha, USA",job_type.remote_full_time,job_status.vacant,34554
6927,Talent Acquisition Specialist,118600,"Newark, USA",job_type.onsite_part_time,job_status.vacant,89144
45925,Social Worker,5376300,"Savannah, USA",job_type.remote_part_time,job_status.vacant,74121
43946,Marketing Director,4129400,"Kansas City, USA",job_type.remote_full_time,job_status.vacant,55952
6815,Customer Experience Manager,189300,"Warsaw, Poland",job_type.remote_full_time,job_status.vacant,10552
79589,Business Development Executive,451300,"Cairo, Egypt",job_type.onsite_full_time,job_status.vacant,40287
79067,Technical Support Engineer,5632800,"Mesa, USA",job_type.remote_full_time,job_status.vacant,57047
38589,HR Generalist,5255800,"Dublin, Ireland",job_type.onsite_part_time,job_status.vacant,69486
57837,Account Coordinator,9882700,"Phoenix, USA",job_type.onsite_part_time,job_status.vacant,96978
31580,UI/UX Developer,5096800,"Portland, USA",job_type.remote_full_time,job_status.vacant,48827
6090,Construction Manager,401900,"Manchester, England",job_type.remote_part_time,job_status.vacant,70357
50307,Occupational Therapist Assistant,4148200,"Marrakech, Morocco",job_type.onsite_full_time,job_status.vacant,41536
13613,Occupational Therapist Assistant,9029900,"Boston, USA",job_type.remote_part_time,job_status.vacant,37092
48745,HR Director,5485800,"Porto, Portugal",job_type.remote_part_time,job_status.vacant,45723
85262,Legal Secretary,7905500,"Auckland, New Zealand",job_type.remote_full_time,job_status.vacant,30273
61025,Physician Assistant,7564400,"Auckland, New Zealand",job_type.onsite_part_time,job_status.vacant,53452
17354,Business Analyst,5552100,"Houston, USA",job_type.onsite_part_time,job_status.vacant,61786
44949,Business Development Coordinator,6463400,"Istanbul, Turkey",job_type.remote_part_time,job_status.vacant,99820
78665,Legal Researcher,8042300,"Abu Dhabi, UAE",job_type.remote_part_time,job_status.vacant,45102
4027,Software Engineer,6936900,"Cincinnati, USA",job_type.onsite_full_time,job_status.vacant,87206
57782,Cybersecurity Engineer,1282000,"Stockholm, Sweden",job_type.onsite_part_time,job_status.vacant,26800
45185,Insurance Underwriter,787700,"Los Angeles, USA",job_type.remote_part_time,job_status.vacant,86480
7025,Market Research Manager,3362900,"Anaheim, USA",job_type.remote_part_time,job_status.vacant,38562
43746,Nurse Manager,1180300,"Warsaw, Poland",job_type.onsite_full_time,job_status.vacant,53452
51956,Financial Controller,9050300,"Munich, Germany",job_type.remote_full_time,job_status.vacant,27611
48790,Logistics Manager,3675400,"Cleveland, USA",job_type.onsite_part_time,job_status.vacant,66809
94730,User Experience Researcher,3517000,"Munich, Germany",job_type.remote_part_time,job_status.vacant,97781
90275,Sales Manager,7695700,"Huntington Beach, USA",job_type.onsite_full_time,job_status.vacant,36114
77964,Brand Manager,8052400,"Berlin, Germany",job_type.onsite_full_time,job_status.vacant,92591
28799,Insurance Agent,9808700,"Budapest, Hungary",job_type.remote_full_time,job_status.vacant,46361
23664,Event Coordinator,8393100,"Gilbert, USA",job_type.remote_full_time,job_status.vacant,71576
64966,Event Planner,460500,"Bucharest, Romania",job_type.onsite_part_time,job_status.vacant,38390
61573,Tax Preparer,7650800,"St. Louis, USA",job_type.remote_part_time,job_status.vacant,30849
29811,Sales Support Specialist,562200,"Modesto, USA",job_type.onsite_part_time,job_status.vacant,33314
60730,Legal Secretary,7611000,"Reykjavik, Iceland",job_type.remote_full_time,job_status.vacant,80204
77841,Architect,6152700,"Chula Vista, USA",job_type.onsite_full_time,job_status.vacant,13005
64317,Quality Assurance Engineer,8814600,"Santiago, Chile",job_type.onsite_full_time,job_status.vacant,95439
59783,Database Administrator,7504000,"Krakow, Poland",job_type.remote_part_time,job_status.vacant,30168
71663,Business Development Coordinator,2868400,"Hyderabad, India",job_type.onsite_part_time,job_status.vacant,48155
57967,Operations Supervisor,7428300,"Reykjavik, Iceland",job_type.remote_full_time,job_status.vacant,83429
20130,Account Manager,1688300,"Arlington, USA",job_type.onsite_full_time,job_status.vacant,4960
81307,Mechanical Engineer,9511500,"Oslo, Norway",job_type.remote_part_time,job_status.vacant,96580
94202,Financial Analyst,5749900,"Dublin, Ireland",job_type.remote_part_time,job_status.vacant,40287
12407,Public Relations Manager,3386700,"Barcelona, Spain",job_type.onsite_full_time,job_status.vacant,96088
62224,Financial Clerk,5600900,"Jersey City, USA",job_type.remote_full_time,job_status.vacant,2563
77942,Financial Planner,3954500,"Miami, USA",job_type.remote_full_time,job_status.vacant,33314
61326,Brand Manager,4085700,"Saint Petersburg, Russia",job_type.onsite_full_time,job_status.vacant,71576
67009,Electrician,2199400,"Helsinki, Finland",job_type.onsite_part_time,job_status.vacant,94019
21683,Pharmacist,2474600,"St. Louis, USA",job_type.onsite_part_time,job_status.vacant,61786
79515,Interior Designer,7383600,"Nice, France",job_type.onsite_part_time,job_status.vacant,69486
36956,Interior Decorator,5146200,"Nice, France",job_type.remote_full_time,job_status.vacant,14519
24497,Real Estate Agent,2529700,"Richmond, USA",job_type.onsite_full_time,job_status.vacant,11273
10692,Account Manager,8432400,"St. Louis, USA",job_type.remote_full_time,job_status.vacant,3291
45770,Product Marketing Manager,6865200,"Plano, USA",job_type.onsite_part_time,job_status.vacant,3291
12333,Recruiting Coordinator,9799600,"Warsaw, Poland",job_type.remote_full_time,job_status.vacant,69668
11038,Sales Manager,5242100,"Fort Wayne, USA",job_type.onsite_full_time,job_status.vacant,50242
19851,Business Operations Manager,5039900,"New York City, USA",job_type.remote_full_time,job_status.vacant,51497
68857,Logistics Coordinator,8550200,"Fort Wayne, USA",job_type.remote_full_time,job_status.vacant,90216
10353,Dental Hygienist,7996600,"Wichita, USA",job_type.onsite_full_time,job_status.vacant,29425
22436,Digital Marketing Manager,6566100,"Detroit, USA",job_type.remote_part_time,job_status.vacant,86964
44244,Technical Writer,6352400,"Indianapolis, USA",job_type.remote_part_time,job_status.vacant,83817
67747,Legal Counsel,822300,"Paris, France",job_type.onsite_full_time,job_status.vacant,30273
63777,IT Administrator,9601500,"San Jose, USA",job_type.remote_full_time,job_status.vacant,75639
48609,Public Relations Specialist,5316500,"Moscow, Russia",job_type.remote_full_time,job_status.vacant,61419
63620,Customer Success Manager,6342700,"Florence, Italy",job_type.onsite_part_time,job_status.vacant,53630
96932,Graphic Designer,157400,"Santiago, Chile",job_type.onsite_full_time,job_status.vacant,58073
4925,Business Analyst,7870900,"Barcelona, Spain",job_type.remote_part_time,job_status.vacant,26542
1674,Mechanical Engineer,5202800,"Laredo, USA",job_type.onsite_full_time,job_status.vacant,80204
6463,Customer Service Representative,2102900,"Dar es Salaam, Tanzania",job_type.onsite_part_time,job_status.vacant,53630
76147,Investment Banker,9447500,"Milwaukee, USA",job_type.onsite_full_time,job_status.vacant,7912
8628,Brand Manager,9078300,"Dallas, USA",job_type.remote_full_time,job_status.vacant,84822
21855,Production Supervisor,6683100,"Orlando, USA",job_type.onsite_full_time,job_status.vacant,43152
78177,Research Scientist,5849200,"Dubai, UAE",job_type.remote_full_time,job_status.vacant,68386
2584,Occupational Health and Safety Specialist,7282900,"Indianapolis, USA",job_type.onsite_part_time,job_status.vacant,47377
75529,Insurance Claims Adjuster,530700,"Kuala Lumpur, Malaysia",job_type.onsite_part_time,job_status.vacant,90935
37787,Digital Marketing Coordinator,2895900,"Memphis, USA",job_type.remote_full_time,job_status.vacant,87206
4312,Market Analyst,956700,"Bangkok, Thailand",job_type.remote_full_time,job_status.vacant,39178
98306,Pharmacist,515500,"Chengdu, China",job_type.remote_full_time,job_status.vacant,35871
18882,Network Analyst,319900,"Madison, USA",job_type.remote_part_time,job_status.vacant,33223
59844,Occupational Therapist,8390600,"Philadelphia, USA",job_type.onsite_full_time,job_status.vacant,67360
4232,Pharmacist,5366800,"Baltimore, USA",job_type.remote_full_time,job_status.vacant,56583
12599,Quality Control Inspector,9993600,"Cleveland, USA",job_type.remote_part_time,job_status.vacant,96978
85225,Financial Planner,6432900,"Chula Vista, USA",job_type.remote_part_time,job_status.vacant,24846
78591,Civil Engineer,9408200,"Adelaide, Australia",job_type.remote_full_time,job_status.vacant,13005
57242,Environmental Scientist,1242200,"Moscow, Russia",job_type.onsite_full_time,job_status.vacant,47262
3101,Graphic Designer,534700,"Scottsdale, USA",job_type.remote_part_time,job_status.vacant,50497
86833,Account Coordinator,2561300,"Austin, USA",job_type.onsite_part_time,job_status.vacant,24444
37106,Digital Marketing Coordinator,2482800,"Honolulu, USA",job_type.onsite_part_time,job_status.vacant,61508
73386,Compliance Officer,571400,"St. Petersburg, USA",job_type.remote_full_time,job_status.vacant,50372
92503,Healthcare Administrator,6040500,"Zurich, Switzerland",job_type.remote_full_time,job_status.vacant,50497
72568,Healthcare Consultant,2570000,"Nashville, USA",job_type.remote_part_time,job_status.vacant,47377
60228,HR Recruiter,5451900,"Oslo, Norway",job_type.remote_full_time,job_status.vacant,2563
62789,HR Assistant,1703700,"Tokyo, Japan",job_type.remote_full_time,job_status.vacant,84822
97900,IT Consultant,6382600,"Florence, Italy",job_type.remote_full_time,job_status.vacant,57319
8536,Medical Assistant,5617400,"Irvine, USA",job_type.onsite_part_time,job_status.vacant,73496
93507,IT Administrator,6375500,"St. Paul, USA",job_type.onsite_part_time,job_status.vacant,86964
72598,Speech-Language Pathologist,8881300,"Buffalo, USA",job_type.remote_full_time,job_status.vacant,88826
17736,SEO Specialist,1651000,"Singapore City, Singapore",job_type.remote_full_time,job_status.vacant,27611
29704,UI/UX Developer,6921400,"Berlin, Germany",job_type.remote_part_time,job_status.vacant,57047
76145,IT Specialist,7669000,"Mumbai, India",job_type.remote_part_time,job_status.vacant,45102
3913,Operations Supervisor,9048700,"St. Petersburg, USA",job_type.remote_part_time,job_status.vacant,73536
90546,IT Manager,2706400,"Nairobi, Kenya",job_type.onsite_part_time,job_status.vacant,30273
33196,Event Planner,2816700,"Gilbert, USA",job_type.onsite_part_time,job_status.vacant,95439
55184,IT Specialist,189100,"Chula Vista, USA",job_type.remote_part_time,job_status.vacant,17641
40938,Software Developer,735900,"Nashville, USA",job_type.onsite_part_time,job_status.vacant,39178
49233,Technical Writer,472900,"Memphis, USA",job_type.remote_full_time,job_status.vacant,55811
74499,Recruitment Specialist,1756400,"Auckland, New Zealand",job_type.remote_full_time,job_status.vacant,96236
16758,Network Analyst,215200,"Abuja, Nigeria",job_type.onsite_part_time,job_status.vacant,45102
82993,HR Specialist,1460500,"Tulsa, USA",job_type.remote_full_time,job_status.vacant,13250
67921,Product Manager,1872100,"Budapest, Hungary",job_type.onsite_full_time,job_status.vacant,99820
72270,Market Research Assistant,5278700,"Jersey City, USA",job_type.onsite_full_time,job_status.vacant,86812
49942,Marketing Director,113700,"Budapest, Hungary",job_type.onsite_full_time,job_status.vacant,34554
45506,Teacher,5391700,"Seville, Spain",job_type.onsite_full_time,job_status.vacant,86459
77844,Business Development Executive,1190100,"Long Beach, USA",job_type.onsite_full_time,job_status.vacant,99149
34076,Business Development Executive,169000,"Kansas City, USA",job_type.onsite_full_time,job_status.vacant,68386
52708,Social Media Coordinator,1951300,"Toronto, Canada",job_type.onsite_part_time,job_status.vacant,86964
10188,HR Recruiter,7346400,"Cleveland, USA",job_type.remote_part_time,job_status.vacant,4960
56489,Marketing Assistant,8821500,"Manchester, England",job_type.remote_full_time,job_status.vacant,85932
69125,Account Coordinator,7483600,"Savannah, USA",job_type.onsite_part_time,job_status.vacant,61151
7536,Physical Therapy Assistant,1463600,"Birmingham, USA",job_type.remote_full_time,job_status.vacant,67443
60549,Financial Risk Analyst,6433500,"Portland, USA",job_type.onsite_part_time,job_status.vacant,86459
74722,Software Developer,1096700,"Istanbul, Turkey",job_type.onsite_full_time,job_status.vacant,698
1829,Marketing Assistant,8042800,"Buenos Aires, Argentina",job_type.onsite_full_time,job_status.vacant,33314
11238,Systems Administrator,8634200,"Seoul, South Korea",job_type.remote_full_time,job_status.vacant,11922
18841,Technical Writer,3753900,"Ho Chi Minh City, Vietnam",job_type.remote_full_time,job_status.vacant,19056
51097,Health Educator,7562600,"Omaha, USA",job_type.onsite_part_time,job_status.vacant,86459
5059,Interior Decorator,3086400,"Irving, USA",job_type.remote_full_time,job_status.vacant,67360
73855,Marketing Communications Manager,3169000,"Rio de Janeiro, Brazil",job_type.onsite_part_time,job_status.vacant,21714
56407,Software Engineer,6174900,"Stockton, USA",job_type.remote_full_time,job_status.vacant,53473
61238,Sales Associate,6433500,"Chandler, USA",job_type.onsite_full_time,job_status.vacant,2325
6374,Talent Manager,899200,"Bologna, Italy",job_type.onsite_part_time,job_status.vacant,85039
66713,Medical Office Manager,9196500,"Reykjavik, Iceland",job_type.onsite_part_time,job_status.vacant,96088
62851,Software Engineer,5862300,"Cape Town, South Africa",job_type.remote_full_time,job_status.vacant,30168
55334,HR Specialist,2112500,"Lubbock, USA",job_type.remote_full_time,job_status.vacant,85039
84135,Insurance Broker,2247000,"Adelaide, Australia",job_type.onsite_part_time,job_status.vacant,73122
96402,Event Manager,805500,"Durham, USA",job_type.remote_full_time,job_status.vacant,7581
18445,Graphic Artist,3487600,"Savannah, USA",job_type.onsite_part_time,job_status.vacant,36114
58681,Mechanical Technician,6581000,"Honolulu, USA",job_type.remote_full_time,job_status.vacant,5807
57589,HR Recruiter,1794900,"Lubbock, USA",job_type.onsite_part_time,job_status.vacant,30168
32176,Brand Manager,2971100,"Berlin, Germany",job_type.remote_part_time,job_status.vacant,33314
92100,Marketing Analyst,8998700,"Nashville, USA",job_type.onsite_full_time,job_status.vacant,34554
13278,Marketing Manager,9781600,"Budapest, Hungary",job_type.remote_part_time,job_status.vacant,30442
82741,Supply Chain Manager,449400,"Santiago, Chile",job_type.onsite_full_time,job_status.vacant,94019
74176,Insurance Broker,6369600,"Winston-Salem, USA",job_type.remote_part_time,job_status.vacant,30442
79102,Supply Chain Coordinator,3822900,"Dublin, Ireland",job_type.remote_part_time,job_status.vacant,86459
43081,Business Development Coordinator,695600,"Vancouver, Canada",job_type.remote_full_time,job_status.vacant,11922
33249,Mechanical Engineer,4849100,"Melbourne, Australia",job_type.onsite_full_time,job_status.vacant,85932
27856,Physician Assistant,9765000,"Baltimore, USA",job_type.onsite_full_time,job_status.vacant,2563
39310,Digital Marketing Manager,2001600,"Sacramento, USA",job_type.onsite_full_time,job_status.vacant,58073
18218,IT Manager,9892500,"Mesa, USA",job_type.onsite_full_time,job_status.vacant,36114
28112,Occupational Health and Safety Specialist,4970000,"Milwaukee, USA",job_type.onsite_full_time,job_status.vacant,34103
39058,IT Specialist,2284600,"Seoul, South Korea",job_type.onsite_part_time,job_status.vacant,41536
20762,Medical Technologist,9612000,"Portland, USA",job_type.onsite_full_time,job_status.vacant,87183
17185,Business Development Executive,5237900,"St. Petersburg, USA",job_type.onsite_part_time,job_status.vacant,51383
38591,Legal Researcher,6073100,"Chula Vista, USA",job_type.remote_full_time,job_status.vacant,11273
28282,Software Developer,8276500,"Raleigh, USA",job_type.onsite_part_time,job_status.vacant,12839
20445,Dental Assistant,3797000,"Oslo, Norway",job_type.onsite_full_time,job_status.vacant,13083
40557,Occupational Health and Safety Specialist,4490900,"Buenos Aires, Argentina",job_type.onsite_full_time,job_status.vacant,16365
84098,User Interface Designer,6238800,"Corpus Christi, USA",job_type.remote_part_time,job_status.vacant,7912
69661,Financial Analyst,5730600,"St. Paul, USA",job_type.onsite_part_time,job_status.vacant,21714
